지역명,규모구분,연도,월,분양가격(㎡),date
서울,전용면적 102㎡초과,2017,6,6949,201706
인천,전체,2017,6,3326,201706
인천,전용면적 60㎡이하,2017,6,3268,201706
인천,전용면적 60㎡초과 85㎡이하,2017,6,3327,201706
인천,전용면적 85㎡초과 102㎡이하,2017,6,3439,201706
인천,전용면적 102㎡초과,2017,6,4055,201706
경기,전체,2017,6,3489,201706
경기,전용면적 60㎡이하,2017,6,3671,201706
경기,전용면적 60㎡초과 85㎡이하,2017,6,3511,201706
경기,전용면적 85㎡초과 102㎡이하,2017,6,3656,201706
경기,전용면적 102㎡초과,2017,6,4052,201706
부산,전체,2017,6,3616,201706
부산,전용면적 60㎡이하,2017,6,3229,201706
부산,전용면적 60㎡초과 85㎡이하,2017,6,3698,201706
부산,전용면적 85㎡초과 102㎡이하,2017,6,3013,201706
부산,전용면적 102㎡초과,2017,6,3818,201706
대구,전체,2017,6,3246,201706
대구,전용면적 60㎡이하,2017,6,3555,201706
대구,전용면적 60㎡초과 85㎡이하,2017,6,3250,201706
대구,전용면적 85㎡초과 102㎡이하,2017,6,3019,201706
대구,전용면적 102㎡초과,2017,6,4712,201706
광주,전체,2017,6,2912,201706
광주,전용면적 60㎡이하,2017,6,,201706
광주,전용면적 60㎡초과 85㎡이하,2017,6,2899,201706
광주,전용면적 85㎡초과 102㎡이하,2017,6,2880,201706
광주,전용면적 102㎡초과,2017,6,3358,201706
대전,전체,2017,6,2739,201706
대전,전용면적 60㎡이하,2017,6,2849,201706
대전,전용면적 60㎡초과 85㎡이하,2017,6,2685,201706
대전,전용면적 85㎡초과 102㎡이하,2017,6,2600,201706
대전,전용면적 102㎡초과,2017,6,4328,201706
울산,전체,2017,6,3582,201706
울산,전용면적 60㎡이하,2017,6,2904,201706
울산,전용면적 60㎡초과 85㎡이하,2017,6,3594,201706
울산,전용면적 85㎡초과 102㎡이하,2017,6,,201706
울산,전용면적 102㎡초과,2017,6,3137,201706
세종,전체,2017,6,2733,201706
세종,전용면적 60㎡이하,2017,6,2779,201706
세종,전용면적 60㎡초과 85㎡이하,2017,6,2703,201706
세종,전용면적 85㎡초과 102㎡이하,2017,6,2787,201706
세종,전용면적 102㎡초과,2017,6,2713,201706
강원,전체,2017,6,2131,201706
강원,전용면적 60㎡이하,2017,6,2149,201706
강원,전용면적 60㎡초과 85㎡이하,2017,6,2125,201706
강원,전용면적 85㎡초과 102㎡이하,2017,6,2221,201706
강원,전용면적 102㎡초과,2017,6,2400,201706
충북,전체,2017,6,2043,201706
충북,전용면적 60㎡이하,2017,6,2162,201706
충북,전용면적 60㎡초과 85㎡이하,2017,6,2041,201706
충북,전용면적 85㎡초과 102㎡이하,2017,6,2563,201706
충북,전용면적 102㎡초과,2017,6,2500,201706
충남,전체,2017,6,2274,201706
충남,전용면적 60㎡이하,2017,6,2355,201706
충남,전용면적 60㎡초과 85㎡이하,2017,6,2265,201706
충남,전용면적 85㎡초과 102㎡이하,2017,6,2963,201706
충남,전용면적 102㎡초과,2017,6,2560,201706
전북,전체,2017,6,2201,201706
전북,전용면적 60㎡이하,2017,6,2322,201706
전북,전용면적 60㎡초과 85㎡이하,2017,6,2197,201706
전북,전용면적 85㎡초과 102㎡이하,2017,6,2321,201706
전북,전용면적 102㎡초과,2017,6,2373,201706
전남,전체,2017,6,2147,201706
전남,전용면적 60㎡이하,2017,6,2151,201706
전남,전용면적 60㎡초과 85㎡이하,2017,6,2152,201706
전남,전용면적 85㎡초과 102㎡이하,2017,6,2291,201706
전남,전용면적 102㎡초과,2017,6,2197,201706
경북,전체,2017,6,2383,201706
경북,전용면적 60㎡이하,2017,6,2390,201706
경북,전용면적 60㎡초과 85㎡이하,2017,6,2376,201706
경북,전용면적 85㎡초과 102㎡이하,2017,6,2690,201706
경북,전용면적 102㎡초과,2017,6,2674,201706
경남,전체,2017,6,2444,201706
경남,전용면적 60㎡이하,2017,6,2495,201706
경남,전용면적 60㎡초과 85㎡이하,2017,6,2431,201706
경남,전용면적 85㎡초과 102㎡이하,2017,6,3042,201706
경남,전용면적 102㎡초과,2017,6,2811,201706
제주,전체,2017,6,3274,201706
제주,전용면적 60㎡이하,2017,6,4630,201706
제주,전용면적 60㎡초과 85㎡이하,2017,6,3249,201706
제주,전용면적 85㎡초과 102㎡이하,2017,6,4809,201706
제주,전용면적 102㎡초과,2017,6,4800,201706
서울,전체,2017,7,6573,201707
서울,전용면적 60㎡이하,2017,7,6510,201707
서울,전용면적 60㎡초과 85㎡이하,2017,7,6342,201707
서울,전용면적 85㎡초과 102㎡이하,2017,7,7126,201707
서울,전용면적 102㎡초과,2017,7,6734,201707
인천,전체,2017,7,3322,201707
인천,전용면적 60㎡이하,2017,7,3272,201707
인천,전용면적 60㎡초과 85㎡이하,2017,7,3323,201707
인천,전용면적 85㎡초과 102㎡이하,2017,7,3427,201707
인천,전용면적 102㎡초과,2017,7,4518,201707
경기,전체,2017,7,3629,201707
경기,전용면적 60㎡이하,2017,7,3707,201707
경기,전용면적 60㎡초과 85㎡이하,2017,7,3624,201707
경기,전용면적 85㎡초과 102㎡이하,2017,7,3605,201707
경기,전용면적 102㎡초과,2017,7,4065,201707
부산,전체,2017,7,3614,201707
부산,전용면적 60㎡이하,2017,7,3277,201707
부산,전용면적 60㎡초과 85㎡이하,2017,7,3718,201707
부산,전용면적 85㎡초과 102㎡이하,2017,7,3492,201707
부산,전용면적 102㎡초과,2017,7,3378,201707
대구,전체,2017,7,3870,201707
대구,전용면적 60㎡이하,2017,7,3555,201707
대구,전용면적 60㎡초과 85㎡이하,2017,7,3887,201707
대구,전용면적 85㎡초과 102㎡이하,2017,7,,201707
대구,전용면적 102㎡초과,2017,7,4712,201707
