분양가격(㎡),지역명,규모구분,date,신규취급액기준 COFIX,CPI총지수,전산업생산지수(원지수),google
2076.0,충북,전용면적 60㎡초과 85㎡이하,201712,1.79,103.16,115.9,28.4
2271.0,충북,전용면적 85㎡초과 102㎡이하,201712,1.79,103.16,115.9,28.4
2504.0,충북,전용면적 102㎡초과,201712,1.79,103.16,115.9,28.4
2357.0,충남,전체,201712,1.79,103.16,115.9,28.4
2506.0,충남,전용면적 60㎡이하,201712,1.79,103.16,115.9,28.4
2373.0,충남,전용면적 60㎡초과 85㎡이하,201712,1.79,103.16,115.9,28.4
2283.0,충남,전용면적 102㎡초과,201712,1.79,103.16,115.9,28.4
2226.0,전북,전체,201712,1.79,103.16,115.9,28.4
2259.0,전북,전용면적 60㎡이하,201712,1.79,103.16,115.9,28.4
2215.0,전북,전용면적 60㎡초과 85㎡이하,201712,1.79,103.16,115.9,28.4
2221.0,전북,전용면적 85㎡초과 102㎡이하,201712,1.79,103.16,115.9,28.4
2433.0,전북,전용면적 102㎡초과,201712,1.79,103.16,115.9,28.4
2400.0,전남,전체,201712,1.79,103.16,115.9,28.4
2427.0,전남,전용면적 60㎡이하,201712,1.79,103.16,115.9,28.4
2382.0,전남,전용면적 60㎡초과 85㎡이하,201712,1.79,103.16,115.9,28.4
2291.0,전남,전용면적 85㎡초과 102㎡이하,201712,1.79,103.16,115.9,28.4
2423.0,전남,전용면적 102㎡초과,201712,1.79,103.16,115.9,28.4
2390.0,경북,전체,201712,1.79,103.16,115.9,28.4
2407.0,경북,전용면적 60㎡이하,201712,1.79,103.16,115.9,28.4
2383.0,경북,전용면적 60㎡초과 85㎡이하,201712,1.79,103.16,115.9,28.4
2985.0,경북,전용면적 102㎡초과,201712,1.79,103.16,115.9,28.4
2696.0,경남,전체,201712,1.79,103.16,115.9,28.4
2784.0,경남,전용면적 60㎡이하,201712,1.79,103.16,115.9,28.4
2666.0,경남,전용면적 60㎡초과 85㎡이하,201712,1.79,103.16,115.9,28.4
2914.0,경남,전용면적 85㎡초과 102㎡이하,201712,1.79,103.16,115.9,28.4
2836.0,경남,전용면적 102㎡초과,201712,1.79,103.16,115.9,28.4
3578.0,제주,전체,201712,1.79,103.16,115.9,28.4
5380.0,제주,전용면적 60㎡이하,201712,1.79,103.16,115.9,28.4
3467.0,제주,전용면적 60㎡초과 85㎡이하,201712,1.79,103.16,115.9,28.4
3029.0,제주,전용면적 102㎡초과,201712,1.79,103.16,115.9,28.4
6623.0,서울,전체,201801,1.78,103.57,103.9,31.5
6898.0,서울,전용면적 60㎡이하,201801,1.78,103.57,103.9,31.5
5857.0,서울,전용면적 60㎡초과 85㎡이하,201801,1.78,103.57,103.9,31.5
7478.0,서울,전용면적 85㎡초과 102㎡이하,201801,1.78,103.57,103.9,31.5
6916.0,서울,전용면적 102㎡초과,201801,1.78,103.57,103.9,31.5
3333.0,인천,전체,201801,1.78,103.57,103.9,31.5
3376.0,인천,전용면적 60㎡이하,201801,1.78,103.57,103.9,31.5
3324.0,인천,전용면적 60㎡초과 85㎡이하,201801,1.78,103.57,103.9,31.5
3478.0,인천,전용면적 85㎡초과 102㎡이하,201801,1.78,103.57,103.9,31.5
4835.0,인천,전용면적 102㎡초과,201801,1.78,103.57,103.9,31.5
3846.0,경기,전체,201801,1.78,103.57,103.9,31.5
4119.0,경기,전용면적 60㎡이하,201801,1.78,103.57,103.9,31.5
3793.0,경기,전용면적 60㎡초과 85㎡이하,201801,1.78,103.57,103.9,31.5
4350.0,경기,전용면적 85㎡초과 102㎡이하,201801,1.78,103.57,103.9,31.5
4632.0,경기,전용면적 102㎡초과,201801,1.78,103.57,103.9,31.5
3842.0,부산,전체,201801,1.78,103.57,103.9,31.5
3737.0,부산,전용면적 60㎡이하,201801,1.78,103.57,103.9,31.5
3803.0,부산,전용면적 60㎡초과 85㎡이하,201801,1.78,103.57,103.9,31.5
3692.0,부산,전용면적 85㎡초과 102㎡이하,201801,1.78,103.57,103.9,31.5
3869.0,부산,전용면적 102㎡초과,201801,1.78,103.57,103.9,31.5
3585.0,대구,전체,201801,1.78,103.57,103.9,31.5
3521.0,대구,전용면적 60㎡이하,201801,1.78,103.57,103.9,31.5
3587.0,대구,전용면적 60㎡초과 85㎡이하,201801,1.78,103.57,103.9,31.5
3543.0,대구,전용면적 102㎡초과,201801,1.78,103.57,103.9,31.5
2894.0,광주,전체,201801,1.78,103.57,103.9,31.5
2776.0,광주,전용면적 60㎡이하,201801,1.78,103.57,103.9,31.5
2887.0,광주,전용면적 60㎡초과 85㎡이하,201801,1.78,103.57,103.9,31.5
2865.0,광주,전용면적 102㎡초과,201801,1.78,103.57,103.9,31.5
2744.0,대전,전체,201801,1.78,103.57,103.9,31.5
2628.0,대전,전용면적 60㎡이하,201801,1.78,103.57,103.9,31.5
2750.0,대전,전용면적 60㎡초과 85㎡이하,201801,1.78,103.57,103.9,31.5
3067.0,대전,전용면적 85㎡초과 102㎡이하,201801,1.78,103.57,103.9,31.5
3162.0,울산,전체,201801,1.78,103.57,103.9,31.5
3162.0,울산,전용면적 60㎡초과 85㎡이하,201801,1.78,103.57,103.9,31.5
3161.0,세종,전체,201801,1.78,103.57,103.9,31.5
3164.0,세종,전용면적 60㎡초과 85㎡이하,201801,1.78,103.57,103.9,31.5
3099.0,세종,전용면적 85㎡초과 102㎡이하,201801,1.78,103.57,103.9,31.5
3227.0,세종,전용면적 102㎡초과,201801,1.78,103.57,103.9,31.5
2324.0,강원,전체,201801,1.78,103.57,103.9,31.5
2216.0,강원,전용면적 60㎡이하,201801,1.78,103.57,103.9,31.5
2322.0,강원,전용면적 60㎡초과 85㎡이하,201801,1.78,103.57,103.9,31.5
2591.0,강원,전용면적 85㎡초과 102㎡이하,201801,1.78,103.57,103.9,31.5
2704.0,강원,전용면적 102㎡초과,201801,1.78,103.57,103.9,31.5
2077.0,충북,전체,201801,1.78,103.57,103.9,31.5
2203.0,충북,전용면적 60㎡이하,201801,1.78,103.57,103.9,31.5
2076.0,충북,전용면적 60㎡초과 85㎡이하,201801,1.78,103.57,103.9,31.5
2271.0,충북,전용면적 85㎡초과 102㎡이하,201801,1.78,103.57,103.9,31.5
2504.0,충북,전용면적 102㎡초과,201801,1.78,103.57,103.9,31.5
2394.0,충남,전체,201801,1.78,103.57,103.9,31.5
2421.0,충남,전용면적 60㎡이하,201801,1.78,103.57,103.9,31.5
2409.0,충남,전용면적 60㎡초과 85㎡이하,201801,1.78,103.57,103.9,31.5
2283.0,충남,전용면적 102㎡초과,201801,1.78,103.57,103.9,31.5
2226.0,전북,전체,201801,1.78,103.57,103.9,31.5
2259.0,전북,전용면적 60㎡이하,201801,1.78,103.57,103.9,31.5
2215.0,전북,전용면적 60㎡초과 85㎡이하,201801,1.78,103.57,103.9,31.5
2221.0,전북,전용면적 85㎡초과 102㎡이하,201801,1.78,103.57,103.9,31.5
2433.0,전북,전용면적 102㎡초과,201801,1.78,103.57,103.9,31.5
2400.0,전남,전체,201801,1.78,103.57,103.9,31.5
2427.0,전남,전용면적 60㎡이하,201801,1.78,103.57,103.9,31.5
2380.0,전남,전용면적 60㎡초과 85㎡이하,201801,1.78,103.57,103.9,31.5
2459.0,전남,전용면적 85㎡초과 102㎡이하,201801,1.78,103.57,103.9,31.5
2458.0,전남,전용면적 102㎡초과,201801,1.78,103.57,103.9,31.5
2441.0,경북,전체,201801,1.78,103.57,103.9,31.5
2525.0,경북,전용면적 60㎡이하,201801,1.78,103.57,103.9,31.5
2435.0,경북,전용면적 60㎡초과 85㎡이하,201801,1.78,103.57,103.9,31.5
2867.0,경북,전용면적 102㎡초과,201801,1.78,103.57,103.9,31.5
2696.0,경남,전체,201801,1.78,103.57,103.9,31.5
2784.0,경남,전용면적 60㎡이하,201801,1.78,103.57,103.9,31.5
2666.0,경남,전용면적 60㎡초과 85㎡이하,201801,1.78,103.57,103.9,31.5
2914.0,경남,전용면적 85㎡초과 102㎡이하,201801,1.78,103.57,103.9,31.5
2836.0,경남,전용면적 102㎡초과,201801,1.78,103.57,103.9,31.5
3636.0,제주,전체,201801,1.78,103.57,103.9,31.5
5380.0,제주,전용면적 60㎡이하,201801,1.78,103.57,103.9,31.5
3512.0,제주,전용면적 60㎡초과 85㎡이하,201801,1.78,103.57,103.9,31.5
3029.0,제주,전용면적 102㎡초과,201801,1.78,103.57,103.9,31.5
6631.0,서울,전체,201802,1.77,104.32,97.7,35.5
6907.0,서울,전용면적 60㎡이하,201802,1.77,104.32,97.7,35.5
6373.0,서울,전용면적 60㎡초과 85㎡이하,201802,1.77,104.32,97.7,35.5
7495.0,서울,전용면적 85㎡초과 102㎡이하,201802,1.77,104.32,97.7,35.5
6909.0,서울,전용면적 102㎡초과,201802,1.77,104.32,97.7,35.5
3342.0,인천,전체,201802,1.77,104.32,97.7,35.5
3433.0,인천,전용면적 60㎡이하,201802,1.77,104.32,97.7,35.5
3338.0,인천,전용면적 60㎡초과 85㎡이하,201802,1.77,104.32,97.7,35.5
3478.0,인천,전용면적 85㎡초과 102㎡이하,201802,1.77,104.32,97.7,35.5
4835.0,인천,전용면적 102㎡초과,201802,1.77,104.32,97.7,35.5
3876.0,경기,전체,201802,1.77,104.32,97.7,35.5
4246.0,경기,전용면적 60㎡이하,201802,1.77,104.32,97.7,35.5
3826.0,경기,전용면적 60㎡초과 85㎡이하,201802,1.77,104.32,97.7,35.5
4351.0,경기,전용면적 85㎡초과 102㎡이하,201802,1.77,104.32,97.7,35.5
4655.0,경기,전용면적 102㎡초과,201802,1.77,104.32,97.7,35.5
3850.0,부산,전체,201802,1.77,104.32,97.7,35.5
3744.0,부산,전용면적 60㎡이하,201802,1.77,104.32,97.7,35.5
3812.0,부산,전용면적 60㎡초과 85㎡이하,201802,1.77,104.32,97.7,35.5
3692.0,부산,전용면적 85㎡초과 102㎡이하,201802,1.77,104.32,97.7,35.5
3869.0,부산,전용면적 102㎡초과,201802,1.77,104.32,97.7,35.5
3364.0,대구,전체,201802,1.77,104.32,97.7,35.5
3521.0,대구,전용면적 60㎡이하,201802,1.77,104.32,97.7,35.5
3365.0,대구,전용면적 60㎡초과 85㎡이하,201802,1.77,104.32,97.7,35.5
3543.0,대구,전용면적 102㎡초과,201802,1.77,104.32,97.7,35.5
2894.0,광주,전체,201802,1.77,104.32,97.7,35.5
2776.0,광주,전용면적 60㎡이하,201802,1.77,104.32,97.7,35.5
2887.0,광주,전용면적 60㎡초과 85㎡이하,201802,1.77,104.32,97.7,35.5
2865.0,광주,전용면적 102㎡초과,201802,1.77,104.32,97.7,35.5
2887.0,대전,전체,201802,1.77,104.32,97.7,35.5
2498.0,대전,전용면적 60㎡이하,201802,1.77,104.32,97.7,35.5
2882.0,대전,전용면적 60㎡초과 85㎡이하,201802,1.77,104.32,97.7,35.5
3067.0,대전,전용면적 85㎡초과 102㎡이하,201802,1.77,104.32,97.7,35.5
3174.0,울산,전체,201802,1.77,104.32,97.7,35.5
3174.0,울산,전용면적 60㎡초과 85㎡이하,201802,1.77,104.32,97.7,35.5
3161.0,세종,전체,201802,1.77,104.32,97.7,35.5
3164.0,세종,전용면적 60㎡초과 85㎡이하,201802,1.77,104.32,97.7,35.5
3099.0,세종,전용면적 85㎡초과 102㎡이하,201802,1.77,104.32,97.7,35.5
3227.0,세종,전용면적 102㎡초과,201802,1.77,104.32,97.7,35.5
2323.0,강원,전체,201802,1.77,104.32,97.7,35.5
2252.0,강원,전용면적 60㎡이하,201802,1.77,104.32,97.7,35.5
2320.0,강원,전용면적 60㎡초과 85㎡이하,201802,1.77,104.32,97.7,35.5
2595.0,강원,전용면적 85㎡초과 102㎡이하,201802,1.77,104.32,97.7,35.5
2856.0,강원,전용면적 102㎡초과,201802,1.77,104.32,97.7,35.5
2166.0,충북,전체,201802,1.77,104.32,97.7,35.5
2348.0,충북,전용면적 60㎡이하,201802,1.77,104.32,97.7,35.5
2165.0,충북,전용면적 60㎡초과 85㎡이하,201802,1.77,104.32,97.7,35.5
2271.0,충북,전용면적 85㎡초과 102㎡이하,201802,1.77,104.32,97.7,35.5
2485.0,충북,전용면적 102㎡초과,201802,1.77,104.32,97.7,35.5
2394.0,충남,전체,201802,1.77,104.32,97.7,35.5
2421.0,충남,전용면적 60㎡이하,201802,1.77,104.32,97.7,35.5
2409.0,충남,전용면적 60㎡초과 85㎡이하,201802,1.77,104.32,97.7,35.5
2283.0,충남,전용면적 102㎡초과,201802,1.77,104.32,97.7,35.5
2273.0,전북,전체,201802,1.77,104.32,97.7,35.5
2183.0,전북,전용면적 60㎡이하,201802,1.77,104.32,97.7,35.5
2261.0,전북,전용면적 60㎡초과 85㎡이하,201802,1.77,104.32,97.7,35.5
2221.0,전북,전용면적 85㎡초과 102㎡이하,201802,1.77,104.32,97.7,35.5
2428.0,전북,전용면적 102㎡초과,201802,1.77,104.32,97.7,35.5
2356.0,전남,전체,201802,1.77,104.32,97.7,35.5
2228.0,전남,전용면적 60㎡이하,201802,1.77,104.32,97.7,35.5
2337.0,전남,전용면적 60㎡초과 85㎡이하,201802,1.77,104.32,97.7,35.5
2459.0,전남,전용면적 85㎡초과 102㎡이하,201802,1.77,104.32,97.7,35.5
2418.0,전남,전용면적 102㎡초과,201802,1.77,104.32,97.7,35.5
2441.0,경북,전체,201802,1.77,104.32,97.7,35.5
2525.0,경북,전용면적 60㎡이하,201802,1.77,104.32,97.7,35.5
2435.0,경북,전용면적 60㎡초과 85㎡이하,201802,1.77,104.32,97.7,35.5
2867.0,경북,전용면적 102㎡초과,201802,1.77,104.32,97.7,35.5
2698.0,경남,전체,201802,1.77,104.32,97.7,35.5
2784.0,경남,전용면적 60㎡이하,201802,1.77,104.32,97.7,35.5
2673.0,경남,전용면적 60㎡초과 85㎡이하,201802,1.77,104.32,97.7,35.5
2914.0,경남,전용면적 85㎡초과 102㎡이하,201802,1.77,104.32,97.7,35.5
2836.0,경남,전용면적 102㎡초과,201802,1.77,104.32,97.7,35.5
3829.0,제주,전체,201802,1.77,104.32,97.7,35.5
5462.0,제주,전용면적 60㎡이하,201802,1.77,104.32,97.7,35.5
3542.0,제주,전용면적 60㎡초과 85㎡이하,201802,1.77,104.32,97.7,35.5
3029.0,제주,전용면적 102㎡초과,201802,1.77,104.32,97.7,35.5
6836.0,서울,전체,201803,1.82,104.31,109.1,40.25
7193.0,서울,전용면적 60㎡이하,201803,1.82,104.31,109.1,40.25
6553.0,서울,전용면적 60㎡초과 85㎡이하,201803,1.82,104.31,109.1,40.25
7823.0,서울,전용면적 85㎡초과 102㎡이하,201803,1.82,104.31,109.1,40.25
7242.0,서울,전용면적 102㎡초과,201803,1.82,104.31,109.1,40.25
3457.0,인천,전체,201803,1.82,104.31,109.1,40.25
3754.0,인천,전용면적 60㎡이하,201803,1.82,104.31,109.1,40.25
3448.0,인천,전용면적 60㎡초과 85㎡이하,201803,1.82,104.31,109.1,40.25
3395.0,인천,전용면적 85㎡초과 102㎡이하,201803,1.82,104.31,109.1,40.25
4835.0,인천,전용면적 102㎡초과,201803,1.82,104.31,109.1,40.25
3876.0,경기,전체,201803,1.82,104.31,109.1,40.25
4248.0,경기,전용면적 60㎡이하,201803,1.82,104.31,109.1,40.25
3826.0,경기,전용면적 60㎡초과 85㎡이하,201803,1.82,104.31,109.1,40.25
4270.0,경기,전용면적 85㎡초과 102㎡이하,201803,1.82,104.31,109.1,40.25
4641.0,경기,전용면적 102㎡초과,201803,1.82,104.31,109.1,40.25
3817.0,부산,전체,201803,1.82,104.31,109.1,40.25
3654.0,부산,전용면적 60㎡이하,201803,1.82,104.31,109.1,40.25
3789.0,부산,전용면적 60㎡초과 85㎡이하,201803,1.82,104.31,109.1,40.25
3692.0,부산,전용면적 85㎡초과 102㎡이하,201803,1.82,104.31,109.1,40.25
3830.0,부산,전용면적 102㎡초과,201803,1.82,104.31,109.1,40.25
3392.0,대구,전체,201803,1.82,104.31,109.1,40.25
3521.0,대구,전용면적 60㎡이하,201803,1.82,104.31,109.1,40.25
3404.0,대구,전용면적 60㎡초과 85㎡이하,201803,1.82,104.31,109.1,40.25
3543.0,대구,전용면적 102㎡초과,201803,1.82,104.31,109.1,40.25
2930.0,광주,전체,201803,1.82,104.31,109.1,40.25
2776.0,광주,전용면적 60㎡이하,201803,1.82,104.31,109.1,40.25
2924.0,광주,전용면적 60㎡초과 85㎡이하,201803,1.82,104.31,109.1,40.25
2865.0,광주,전용면적 102㎡초과,201803,1.82,104.31,109.1,40.25
2887.0,대전,전체,201803,1.82,104.31,109.1,40.25
2498.0,대전,전용면적 60㎡이하,201803,1.82,104.31,109.1,40.25
2882.0,대전,전용면적 60㎡초과 85㎡이하,201803,1.82,104.31,109.1,40.25
3067.0,대전,전용면적 85㎡초과 102㎡이하,201803,1.82,104.31,109.1,40.25
3174.0,울산,전체,201803,1.82,104.31,109.1,40.25
3174.0,울산,전용면적 60㎡초과 85㎡이하,201803,1.82,104.31,109.1,40.25
3161.0,세종,전체,201803,1.82,104.31,109.1,40.25
3164.0,세종,전용면적 60㎡초과 85㎡이하,201803,1.82,104.31,109.1,40.25
3099.0,세종,전용면적 85㎡초과 102㎡이하,201803,1.82,104.31,109.1,40.25
3227.0,세종,전용면적 102㎡초과,201803,1.82,104.31,109.1,40.25
2391.0,강원,전체,201803,1.82,104.31,109.1,40.25
2269.0,강원,전용면적 60㎡이하,201803,1.82,104.31,109.1,40.25
2387.0,강원,전용면적 60㎡초과 85㎡이하,201803,1.82,104.31,109.1,40.25
2830.0,강원,전용면적 85㎡초과 102㎡이하,201803,1.82,104.31,109.1,40.25
2923.0,강원,전용면적 102㎡초과,201803,1.82,104.31,109.1,40.25
2455.0,충북,전체,201803,1.82,104.31,109.1,40.25
2348.0,충북,전용면적 60㎡이하,201803,1.82,104.31,109.1,40.25
2456.0,충북,전용면적 60㎡초과 85㎡이하,201803,1.82,104.31,109.1,40.25
2471.0,충북,전용면적 85㎡초과 102㎡이하,201803,1.82,104.31,109.1,40.25
2482.0,충북,전용면적 102㎡초과,201803,1.82,104.31,109.1,40.25
2394.0,충남,전체,201803,1.82,104.31,109.1,40.25
2421.0,충남,전용면적 60㎡이하,201803,1.82,104.31,109.1,40.25
2409.0,충남,전용면적 60㎡초과 85㎡이하,201803,1.82,104.31,109.1,40.25
2283.0,충남,전용면적 102㎡초과,201803,1.82,104.31,109.1,40.25
2263.0,전북,전체,201803,1.82,104.31,109.1,40.25
2183.0,전북,전용면적 60㎡이하,201803,1.82,104.31,109.1,40.25
2250.0,전북,전용면적 60㎡초과 85㎡이하,201803,1.82,104.31,109.1,40.25
2221.0,전북,전용면적 85㎡초과 102㎡이하,201803,1.82,104.31,109.1,40.25
2428.0,전북,전용면적 102㎡초과,201803,1.82,104.31,109.1,40.25
2348.0,전남,전체,201803,1.82,104.31,109.1,40.25
2228.0,전남,전용면적 60㎡이하,201803,1.82,104.31,109.1,40.25
2336.0,전남,전용면적 60㎡초과 85㎡이하,201803,1.82,104.31,109.1,40.25
2627.0,전남,전용면적 85㎡초과 102㎡이하,201803,1.82,104.31,109.1,40.25
2443.0,전남,전용면적 102㎡초과,201803,1.82,104.31,109.1,40.25
2440.0,경북,전체,201803,1.82,104.31,109.1,40.25
2525.0,경북,전용면적 60㎡이하,201803,1.82,104.31,109.1,40.25
2421.0,경북,전용면적 60㎡초과 85㎡이하,201803,1.82,104.31,109.1,40.25
2788.0,경북,전용면적 102㎡초과,201803,1.82,104.31,109.1,40.25
2697.0,경남,전체,201803,1.82,104.31,109.1,40.25
2787.0,경남,전용면적 60㎡이하,201803,1.82,104.31,109.1,40.25
2672.0,경남,전용면적 60㎡초과 85㎡이하,201803,1.82,104.31,109.1,40.25
2857.0,경남,전용면적 85㎡초과 102㎡이하,201803,1.82,104.31,109.1,40.25
2897.0,경남,전용면적 102㎡초과,201803,1.82,104.31,109.1,40.25
3925.0,제주,전체,201803,1.82,104.31,109.1,40.25
5462.0,제주,전용면적 60㎡이하,201803,1.82,104.31,109.1,40.25
3639.0,제주,전용면적 60㎡초과 85㎡이하,201803,1.82,104.31,109.1,40.25
3029.0,제주,전용면적 102㎡초과,201803,1.82,104.31,109.1,40.25
6841.0,서울,전체,201804,1.79,104.55,106.7,31.6
7196.0,서울,전용면적 60㎡이하,201804,1.79,104.55,106.7,31.6
6560.0,서울,전용면적 60㎡초과 85㎡이하,201804,1.79,104.55,106.7,31.6
7823.0,서울,전용면적 85㎡초과 102㎡이하,201804,1.79,104.55,106.7,31.6
7242.0,서울,전용면적 102㎡초과,201804,1.79,104.55,106.7,31.6
3457.0,인천,전체,201804,1.79,104.55,106.7,31.6
3754.0,인천,전용면적 60㎡이하,201804,1.79,104.55,106.7,31.6
3448.0,인천,전용면적 60㎡초과 85㎡이하,201804,1.79,104.55,106.7,31.6
3395.0,인천,전용면적 85㎡초과 102㎡이하,201804,1.79,104.55,106.7,31.6
4835.0,인천,전용면적 102㎡초과,201804,1.79,104.55,106.7,31.6
3859.0,경기,전체,201804,1.79,104.55,106.7,31.6
4256.0,경기,전용면적 60㎡이하,201804,1.79,104.55,106.7,31.6
3836.0,경기,전용면적 60㎡초과 85㎡이하,201804,1.79,104.55,106.7,31.6
4345.0,경기,전용면적 85㎡초과 102㎡이하,201804,1.79,104.55,106.7,31.6
4595.0,경기,전용면적 102㎡초과,201804,1.79,104.55,106.7,31.6
3863.0,부산,전체,201804,1.79,104.55,106.7,31.6
3654.0,부산,전용면적 60㎡이하,201804,1.79,104.55,106.7,31.6
3835.0,부산,전용면적 60㎡초과 85㎡이하,201804,1.79,104.55,106.7,31.6
3692.0,부산,전용면적 85㎡초과 102㎡이하,201804,1.79,104.55,106.7,31.6
3830.0,부산,전용면적 102㎡초과,201804,1.79,104.55,106.7,31.6
3524.0,대구,전체,201804,1.79,104.55,106.7,31.6
3607.0,대구,전용면적 60㎡이하,201804,1.79,104.55,106.7,31.6
3526.0,대구,전용면적 60㎡초과 85㎡이하,201804,1.79,104.55,106.7,31.6
3012.0,대구,전용면적 85㎡초과 102㎡이하,201804,1.79,104.55,106.7,31.6
2966.0,대구,전용면적 102㎡초과,201804,1.79,104.55,106.7,31.6
2885.0,광주,전체,201804,1.79,104.55,106.7,31.6
2776.0,광주,전용면적 60㎡이하,201804,1.79,104.55,106.7,31.6
2890.0,광주,전용면적 60㎡초과 85㎡이하,201804,1.79,104.55,106.7,31.6
2453.0,광주,전용면적 102㎡초과,201804,1.79,104.55,106.7,31.6
2972.0,대전,전체,201804,1.79,104.55,106.7,31.6
2498.0,대전,전용면적 60㎡이하,201804,1.79,104.55,106.7,31.6
2977.0,대전,전용면적 60㎡초과 85㎡이하,201804,1.79,104.55,106.7,31.6
3067.0,대전,전용면적 85㎡초과 102㎡이하,201804,1.79,104.55,106.7,31.6
3174.0,울산,전체,201804,1.79,104.55,106.7,31.6
3174.0,울산,전용면적 60㎡초과 85㎡이하,201804,1.79,104.55,106.7,31.6
3131.0,세종,전체,201804,1.79,104.55,106.7,31.6
3064.0,세종,전용면적 60㎡이하,201804,1.79,104.55,106.7,31.6
3147.0,세종,전용면적 60㎡초과 85㎡이하,201804,1.79,104.55,106.7,31.6
